id,slug,name,numberOfDays,moods,description,isPublic,img
39606226-9919-4803-a107-3fc68bbf6548,ES-CL3015,Salamanca Airport,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",true,http://dummyimage.com/167x100.png/dddddd/000000
90efa617-da45-41c5-8380-4d6d075bef5f,US-LA4386,Shreveport Downtown Airport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,true,http://dummyimage.com/183x100.png/dddddd/000000
f87a7fc5-822f-4102-af00-cf08d74991c4,US-IA506,Humboldt Municipal Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",true,http://dummyimage.com/144x100.png/cc0000/ffffff
0a91f7d1-4433-423b-bda1-8432fdb30146,PG-MPL6013,Kabwum,14,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",true,http://dummyimage.com/107x100.png/5fa2dd/ffffff
4bff37ff-6b29-465f-99fd-27bea1cdac02,MH-ALL6841,Ailinglaplap Airok Airport,28,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/193x100.png/cc0000/ffffff
4c3722d6-997e-40b5-a15d-49252b948b98,AR-D2929,Brigadier Mayor D Cesar Raul Ojeda Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",true,http://dummyimage.com/152x100.png/ff4444/ffffff
021f7e64-f4df-4647-8b51-a09d5e6f9858,CG-141828,Lague Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",true,http://dummyimage.com/104x100.png/5fa2dd/ffffff
571fc6ab-fe3f-469e-a03d-d7e80c67e5c4,BR-SP4126,Doutor Heráclito da Motta Luiz Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",true,http://dummyimage.com/108x100.png/dddddd/000000
e8eb78ac-6282-468c-be14-f233fcb7f582,US-AK7826,Karluk Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",true,http://dummyimage.com/247x100.png/cc0000/ffffff
09572057-0c90-467d-9a08-4bd18ad74742,US-TX7862,El Paso International Airport,30,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",true,http://dummyimage.com/220x100.png/cc0000/ffffff
b2f23110-2bd2-417d-8850-896e2fd10435,GN-F574,Faranah Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,true,http://dummyimage.com/107x100.png/ff4444/ffffff
d919032f-eab4-4d57-8249-2d60e37a8a26,BR-MT9023,Tangará da Serra Airport,9,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",true,http://dummyimage.com/233x100.png/ff4444/ffffff
aeb2c550-c43b-4d6f-80e8-b51ac5be2f93,US-NY4745,Watertown International Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,true,http://dummyimage.com/103x100.png/ff4444/ffffff
4c0e679d-1dfd-423f-8e27-11f092d9a2a8,MG-U2979,Bekily Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",true,http://dummyimage.com/111x100.png/cc0000/ffffff
d32ae6d3-55bb-4276-8e81-421eda689c46,BR-MG8137,Leopoldina Airport,28,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",true,http://dummyimage.com/231x100.png/5fa2dd/ffffff
64ab6c63-8245-4b66-a5a2-6316dcff4f59,IT-217230,Cuneo International Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",true,http://dummyimage.com/184x100.png/dddddd/000000
485470d9-931e-41e2-a723-92ed3d6b4f9d,US-AK475,Chevak Airport,20,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",true,http://dummyimage.com/191x100.png/dddddd/000000
775cad39-36e0-4b85-a389-83fdda000411,AU-NT4529,Kalkgurung Airport,19,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",true,http://dummyimage.com/243x100.png/ff4444/ffffff
2020db9e-932f-46e6-aaef-96ae205e9d55,BO-B5011,Reyes Airport,16,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",true,http://dummyimage.com/239x100.png/cc0000/ffffff
bf672aaf-5395-4f84-a2de-39bdeaddefdd,US-HI4370,Wheeler Army Airfield,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",true,http://dummyimage.com/173x100.png/dddddd/000000
bc3dc864-0f64-48eb-9bf5-3949085b2d5d,IT-826784,Pantelleria Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",true,http://dummyimage.com/166x100.png/5fa2dd/ffffff
26d694db-6075-4125-bf39-bb67c5662428,CA-BC4077,Bronson Creek Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",true,http://dummyimage.com/167x100.png/dddddd/000000
8c43842b-9d46-4886-ac8c-9bd9ffb695bb,MX-ZAC7059,General Leobardo C. Ruiz International Airport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",true,http://dummyimage.com/151x100.png/ff4444/ffffff
6dfd9a3e-111c-4f56-a687-3ec8e23193d0,US-TX7245,Southeast Texas Regional Airport,9,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/238x100.png/cc0000/ffffff
528e234f-042f-4a0a-8d70-7f3694c51044,MA-FIG6806,Bouarfa Airport,16,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",true,http://dummyimage.com/158x100.png/dddddd/000000
8a5290d2-7887-4a17-8643-978e2e71616d,CA-BC9205,Port Hardy Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",true,http://dummyimage.com/240x100.png/5fa2dd/ffffff
3747b95c-ba96-4073-94d5-8ec58f0cc1d0,CA-BC5564,Shuswap Regional Airport,9,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",true,http://dummyimage.com/244x100.png/5fa2dd/ffffff
53d4130d-3844-40b1-91db-9a0805fbd501,US-MI8406,Roben Hood Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,true,http://dummyimage.com/200x100.png/5fa2dd/ffffff
5c6ec028-aa48-4de9-9a38-1dcb8f8af3de,US-NV2150,Minden-Tahoe Airport,28,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",true,http://dummyimage.com/232x100.png/5fa2dd/ffffff
9f9c1300-bb6b-4117-8b63-584042b37ffb,AU-SA6532,Parndana Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",true,http://dummyimage.com/182x100.png/5fa2dd/ffffff
2246f439-789e-4510-a54a-47d26615ebeb,MR-01407,Néma Airport,28,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/154x100.png/dddddd/000000
159afefa-26fd-4d11-ae4e-d351e0543435,ME-03677,Berane Airport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/156x100.png/5fa2dd/ffffff
b4e0c7a9-094c-43f8-8c44-351d8d9da5e5,CN-612248,Xi'an Xiguan Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",true,http://dummyimage.com/130x100.png/dddddd/000000
18e242c3-cbbd-48f5-a2aa-44bc1a9bf21a,TW-PEN8895,Makung Airport,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",true,http://dummyimage.com/199x100.png/dddddd/000000
6feb0582-b49c-4f62-ad63-c112c189ec16,US-NM3147,Taos Regional Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/216x100.png/dddddd/000000
76c2cd98-0eaf-4a69-b171-32089b7914a6,AR-Z8273,Piloto Civil N. Fernández Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,true,http://dummyimage.com/249x100.png/ff4444/ffffff
89dee389-8926-4cc7-a3f3-80ef8805a90a,US-CA1183,Blue Canyon Nyack Airport,16,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",true,http://dummyimage.com/195x100.png/5fa2dd/ffffff
5e91d666-2925-49ca-b4f0-72c809f23761,US-PA2618,Capital City Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",true,http://dummyimage.com/232x100.png/5fa2dd/ffffff
ca4115d5-af9a-4672-b341-c8b9ea862b10,AU-QLD2274,Marion Downs Airport,24,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",true,http://dummyimage.com/117x100.png/cc0000/ffffff
